relationship_name	count
relationship_name: contains; entity_name: west africa; entity_description: Region encompassing shea production countries	4
relationship_name: contains; entity_name: π/4; entity_description: Equilibrium state of the Tholonic recursion for D=5, C=3; the attractor value.	4
relationship_name: contains; entity_name: π; entity_description: A transcendental number approximately equal to 3.14159, representing the ratio of a circle's circumference to its diameter.	4
relationship_name: contains; entity_name: φ; entity_description: A mathematical constant known as the golden ratio.	4
relationship_name: contains; entity_name: φ; entity_description: Golden Ratio, φ ≈ 1.618.	4
released	4
represent	4
represents_scenario	4
researched_by	4
researches	4
resulted_in	4
ruled_over	4
same_archetype_as	4
scenario_impacts	4
sequestered_by	4
shares_commitment	4
similar_framework_with	4
source_consulted	4
spans	4
spawns	4
suppresses	4
threshold_reached	4
translated	4
typical_grid_type	4
typically_uses_grid_type	4
unifies	4
updated_on	4
uses_mechanism	4
uses_structure	4
visualized_in	4
visualizes	4
warehouse_for	4
was_rejected_by	4
worked_at	4
about_organism	3
absorb	3
achieves	3
acts_on	3
adapted_from	3
adjusts	3
aided	3
analyzed_through	3
analyzes_commodity_system	3
applies_rule	3
applies_to_year	3
approximates	3
are_based_on	3
assesses_credit_rating	3
assigns	3
assists	3
associated_with_tholonic_concept	3
basis_for	3
begins_with	3
believed_divine	3
benefits	3
benefits_from	3
bifurcates_into	3
born_in	3
calculated_for	3
can_act_as	3
candidates_include	3
can_form	3
can_lead_to	3
case_study_of	3
caused	3
characteristic_of	3
cites_precedent	3
co-authored	3
coined_term	3
collects_metric	3
compares_to	3
compares_with	3
completes	3
comprises_property	3
computed_from	3
concerns_concept	3
condemned	3
confirms_occurrence_in_creations	3
connects_from	3
contains_data_on	3
contains_figure	3
contains_metal	3
contains_organization	3
contains_vector	3
contributes_to_resolution_of	3
correlated_with	3
corresponded_with	3
counterpart	3
covers_location	3
cultivated_in	3
custodian_before	3
defined_in	3
defines_axis_with	3
demonstrated	3
detected_in	3
determined_by	3
develops_concept	3
discovered_in	3
disrupts	3
distinction_between	3
documented_by	3
documented_in	3
documents_metric	3
editor_of	3
embedded_in	3
enabled_by	3
encodes	3
ends_with	3
enforces	3
ensures	3
equates_to	3
evidence_for	3
evolves_with	3
exists_within	3
experienced	3
explained_by	3
expressed_through	3
extracts	3
faces_challenge	3
failure_leads_to	3
falsifies	3
father_of	3
features_character	3
fetches_data_from	3
filters	3
folds_into	3
follows_ratio	3
for	3
functions_as	3
grants_licence_to	3
hasactor	3
has_benchmark	3
has_binary_encoding	3
has_bottleneck	3
has_c	3
has_collection_rate	3
has_common_factor	3
has_core_principle	3
has_d	3
has_decentralized_component	3
has_definition	3
has_energy_intensity	3
has_factor	3
has_future_enhancement	3
has_goal	3
has_legal_rights_to	3
has_limit	3
has_lower_bound	3
has_measurement	3
has_national_partnership	3
has_objective	3
has_precedent	3
has_reduced_value	3
has_resource_classification	3
hassequestrationrate	3
has_sphere	3
has_tangent	3
has_template	3
has_tholonic_value	3
has_upper_bound	3
has_vertex_set	3
has_vertex_value	3
has_victim	3
has_volume	3
held_conviction	3
identifies_bottleneck	3
identifies_missing_data	3
illustrated_by	3
implements_rule	3
includes_axis	3
includes_chapter	3
includes_element	3
includes_entity	3
includes_example	3
includes_subprocess	3
includes_variable	3
incorporates_in_structure	3
incurs_cost	3
infects	3
initial_state	3
input	3
inspired_by	3
integrates_idea_from	3
interacts_via	3
interested_in	3
involved_food	3
involves_actor	3
is_answer_for	3
is_assessed_by	3
is_attractor_of	3
is_axis_of	3
is_connected_to	3
is_considered_within	3
is_constrained_by	3
is_derived_from	3
is_input_to	3
is_integrated_with	3
is_inverse_of	3
is_linked_to	3
is_manifestation_of	3
is_opaque	3
is_power_of_multiple_of	3
is_recurring_signal_in	3
is_significant_in	3
issuer	3
is_suited_for	3
is_symmetry_of	3
is_vertex_of	3
leads_work_package	3
led	3
led_by	3
located_on	3
lower_bound	3
lower_vigor_than	3
makes	3
makes_explicit	3
manifested_by	3
manifests_at	3
maps	3
maps_onto	3
material_state	3
measured_in_phase	3
missing_from	3
modeled_by	3
models_phase_coherence	3
moderates	3
monitors_indicator	3
moves_toward	3
multiplies	3
must_maintain	3
must_remain_separate_from	3
next_step_in_progression	3
occurred_during	3
offset_from	3
opposite	3
opposite_to	3
optimizes_objective	3
organized	3
organizes	3
originally_defined_as	3
output	3
output_recipient	3
partitions_into	3
part_of_ndc_triad	3
performed_by	3
planned_technology	3
powers	3
preceding_event	3
prioritizes	3
processed_in	3
produced	3
produces_deliverable	3
project_focuses_on_commodity	3
proposed_listing_on	3
protocol_note	3
published_article_on	3
published_in_year	3
received	3
received_by	3
recipient	3
recycled_from	3
reexamines	3
references_standard	3
rejected	3
rejects	3
relationship_name: contains; entity_name: 0; entity_description: Zero, representing nothingness.	3
relationship_name: contains; entity_name: 1; entity_description: One, representing unity or something.	3
relationship_name: contains; entity_name: 1; entity_description: The number one; represents a single cycle, lowest resistance, archetype of somethingness.	3
relationship_name: contains; entity_name: 2020-01-15; entity_description: Publication date	3
relationship_name: contains; entity_name: 2020-01-15; entity_description: Publication date of the book THOLONIA.	3
relationship_name: contains; entity_name: 2026-09-17; entity_description: Deadline for the HORIZON-CL6-2026-01-CIRCBIO-09 call.	3
relationship_name: contains; entity_name: √2; entity_description: Square root of 2, ≈ 1.414.	3
relationship_name: contains; entity_name: √2; entity_description: The positive square root of two, an irrational number approximately equal to 1.414.	3
relationship_name: contains; entity_name: acceleration; entity_description: Physical acceleration.	3
relationship_name: contains; entity_name: ai; entity_description: Subject/keyword	3
relationship_name: contains; entity_name: albert_einstein; entity_description: German-born physicist and theoretical physicist who developed the theory of relativity.	3
relationship_name: contains; entity_name: albert einstein; entity_description: physicist	3
relationship_name: contains; entity_name: alchemy; entity_description: Ancient practice and philosophical tradition.	3
relationship_name: contains; entity_name: archetype; entity_description: living pattern sustained by collective awareness	3
relationship_name: contains; entity_name: aristotle; entity_description: Greek philosopher	3
relationship_name: contains; entity_name: awareness; entity_description: fundamental force animating language and archetypes	3
relationship_name: contains; entity_name: awareness; entity_description: Property of existence, archetype of consciousness	3
relationship_name: contains; entity_name: balance; entity_description: The equilibrium toward which energy naturally tends, measured by entropy.	3
relationship_name: contains; entity_name: benfords law; entity_description: A universal pattern regarding the frequency distribution of leading digits in many real-life sets of numerical data.	3
relationship_name: contains; entity_name: burkina faso; entity_description: West African country	3
relationship_name: contains; entity_name: cambrian explosion; entity_description: A rapid evolutionary event resulting in the instantiation of complex life forms, used as a case study for tholonic archetypes achieving sufficient definition.	3
relationship_name: contains; entity_name: carbon; entity_description: Element with atomic number 6, simplest material expression of the hexagon	3
relationship_name: contains; entity_name: carl jung; entity_description: psychiatrist	3
relationship_name: contains; entity_name: cause; entity_description: The cause (N, Negotiation) in the N-D-C pattern.	3
relationship_name: contains; entity_name: cc by-nc-sa 4.0; entity_description: Creative Commons Attribution-Noncommercial-ShareAlike 4.0 International license	3
relationship_name: contains; entity_name: center column; entity_description: Column of the tholon representing ÷3 numbers.	3
relationship_name: contains; entity_name: cifor-icraf; entity_description: Forestry and agroforestry research center, potential partner	3
relationship_name: contains; entity_name: cifor-icraf; entity_description: International research organization working on shea market integration	3
relationship_name: contains; entity_name: clarity; entity_description: A framework for understanding system coherence, assessing phases, and interpreting value.	3
relationship_name: contains; entity_name: clarity true value; entity_description: A framework focused on mapping physical systems, identifying coherence and opacity, and maintaining sustainability over time.	3
relationship_name: contains; entity_name: clarity true value; entity_description: A process-coherence framework that focuses on system phases and physical coherence before monetary valuation.	3
